match_id,date,home_team,away_team,home_goals,away_goals,is_neutral,tournament,tournament_tier,venue_country
1999-05-09_jamaica_south_africa,1999-05-09,Jamaica,South Africa,1,1,0,Friendly,friendly,Jamaica
1999-05-09_eswatini_mozambique,1999-05-09,Eswatini,Mozambique,3,1,0,COSAFA Cup qualification,qualifier,Swaziland
1999-05-16_libya_senegal,1999-05-16,Libya,Senegal,2,1,0,Friendly,friendly,Libya
1999-05-16_eswatini_botswana,1999-05-16,Eswatini,Botswana,2,1,0,Friendly,friendly,Swaziland
1999-05-19_russia_belarus,1999-05-19,Russia,Belarus,1,1,0,Friendly,friendly,Russia
1999-05-19_slovakia_bulgaria,1999-05-19,Slovakia,Bulgaria,2,0,0,Friendly,friendly,Slovakia
1999-05-20_norway_jamaica,1999-05-20,Norway,Jamaica,6,0,0,Friendly,friendly,Norway
1999-05-21_haiti_honduras,1999-05-21,Haiti,Honduras,0,2,1,Friendly,friendly,United States
1999-05-22_malawi_namibia,1999-05-22,Malawi,Namibia,1,1,0,COSAFA Cup qualification,qualifier,Malawi
1999-05-22_uganda_zambia,1999-05-22,Uganda,Zambia,0,1,0,Friendly,friendly,Uganda
1999-05-27_sweden_jamaica,1999-05-27,Sweden,Jamaica,2,1,0,Friendly,friendly,Sweden
1999-05-28_botswana_mozambique,1999-05-28,Botswana,Mozambique,0,2,0,COSAFA Cup qualification,qualifier,Botswana
1999-05-29_canada_guatemala,1999-05-29,Canada,Guatemala,1,0,0,Friendly,friendly,Canada
1999-05-29_chile_costa_rica,1999-05-29,Chile,Costa Rica,3,0,0,Friendly,friendly,Chile
1999-05-29_el_salvador_colombia,1999-05-29,El Salvador,Colombia,2,1,1,Friendly,friendly,United States
1999-05-29_republic_of_ireland_northern_ireland,1999-05-29,Republic of Ireland,Northern Ireland,0,1,0,Friendly,friendly,Republic of Ireland
1999-05-29_saint_kitts_and_nevis_antigua_and_barbuda,1999-05-29,Saint Kitts and Nevis,Antigua and Barbuda,4,1,0,Friendly,friendly,Saint Kitts and Nevis
1999-05-30_belgium_peru,1999-05-30,Belgium,Peru,1,1,1,Kirin Cup,friendly,Japan
1999-05-30_lesotho_mauritius,1999-05-30,Lesotho,Mauritius,1,2,0,Friendly,friendly,Lesotho
1999-05-30_norway_georgia,1999-05-30,Norway,Georgia,1,0,0,UEFA Euro qualification,tournament,Norway
1999-06-01_mali_senegal,1999-06-01,Mali,Senegal,1,1,0,Friendly,friendly,Mali
1999-06-02_canada_guatemala,1999-06-02,Canada,Guatemala,2,0,0,Friendly,friendly,Canada
1999-06-02_ecuador_iran,1999-06-02,Ecuador,Iran,1,1,1,Friendly,friendly,Canada
1999-06-03_grenada_guadeloupe,1999-06-03,Grenada,Guadeloupe,2,1,1,CFU Caribbean Cup,friendly,Trinidad and Tobago
1999-06-03_japan_belgium,1999-06-03,Japan,Belgium,0,0,0,Kirin Cup,friendly,Japan
1999-06-03_trinidad_and_tobago_jamaica,1999-06-03,Trinidad and Tobago,Jamaica,1,0,0,CFU Caribbean Cup,friendly,Trinidad and Tobago
1999-06-04_canada_iran,1999-06-04,Canada,Iran,0,1,0,Friendly,friendly,Canada
1999-06-04_cuba_haiti,1999-06-04,Cuba,Haiti,3,1,1,CFU Caribbean Cup,friendly,Trinidad and Tobago
1999-06-04_ecuador_guatemala,1999-06-04,Ecuador,Guatemala,3,1,1,Friendly,friendly,Canada
1999-06-04_germany_moldova,1999-06-04,Germany,Moldova,6,1,0,UEFA Euro qualification,tournament,Germany
1999-06-04_poland_bulgaria,1999-06-04,Poland,Bulgaria,2,0,0,UEFA Euro qualification,tournament,Poland
1999-06-05_albania_norway,1999-06-05,Albania,Norway,1,2,0,UEFA Euro qualification,tournament,Albania
1999-06-05_azerbaijan_liechtenstein,1999-06-05,Azerbaijan,Liechtenstein,4,0,0,UEFA Euro qualification,tournament,Azerbaijan
1999-06-05_bosnia_and_herzegovina_lithuania,1999-06-05,Bosnia and Herzegovina,Lithuania,2,0,0,UEFA Euro qualification,tournament,Bosnia and Herzegovina
1999-06-05_brazil_netherlands,1999-06-05,Brazil,Netherlands,2,2,0,Friendly,friendly,Brazil
1999-06-05_denmark_belarus,1999-06-05,Denmark,Belarus,1,0,0,UEFA Euro qualification,tournament,Denmark
1999-06-05_england_sweden,1999-06-05,England,Sweden,0,0,0,UEFA Euro qualification,tournament,England
1999-06-05_estonia_czech_republic,1999-06-05,Estonia,Czech Republic,0,2,0,UEFA Euro qualification,tournament,Estonia
1999-06-05_faroe_islands_scotland,1999-06-05,Faroe Islands,Scotland,1,1,0,UEFA Euro qualification,tournament,Faroe Islands
1999-06-05_finland_turkey,1999-06-05,Finland,Turkey,2,4,0,UEFA Euro qualification,tournament,Finland
1999-06-05_france_russia,1999-06-05,France,Russia,2,3,0,UEFA Euro qualification,tournament,France
1999-06-05_georgia_greece,1999-06-05,Georgia,Greece,1,2,0,UEFA Euro qualification,tournament,Georgia
1999-06-05_guam_micronesia,1999-06-05,Guam,Micronesia,3,0,0,Friendly,friendly,Guam
1999-06-05_iceland_armenia,1999-06-05,Iceland,Armenia,2,0,0,UEFA Euro qualification,tournament,Iceland
1999-06-05_italy_wales,1999-06-05,Italy,Wales,4,0,0,UEFA Euro qualification,tournament,Italy
1999-06-05_jamaica_guadeloupe,1999-06-05,Jamaica,Guadeloupe,5,1,1,CFU Caribbean Cup,friendly,Trinidad and Tobago
1999-06-05_south_korea_belgium,1999-06-05,South Korea,Belgium,1,2,0,Friendly,friendly,South Korea
1999-06-05_latvia_slovenia,1999-06-05,Latvia,Slovenia,1,2,0,UEFA Euro qualification,tournament,Latvia
1999-06-05_north_macedonia_croatia,1999-06-05,North Macedonia,Croatia,1,1,0,UEFA Euro qualification,tournament,North Macedonia
1999-06-05_namibia_ivory_coast,1999-06-05,Namibia,Ivory Coast,1,1,0,African Cup of Nations qualification,qualifier,Namibia
1999-06-05_portugal_slovakia,1999-06-05,Portugal,Slovakia,1,0,0,UEFA Euro qualification,tournament,Portugal
1999-06-05_romania_hungary,1999-06-05,Romania,Hungary,2,0,0,UEFA Euro qualification,tournament,Romania
1999-06-05_south_africa_mauritius,1999-06-05,South Africa,Mauritius,2,0,0,African Cup of Nations qualification,qualifier,South Africa
1999-06-05_spain_san_marino,1999-06-05,Spain,San Marino,9,0,0,UEFA Euro qualification,tournament,Spain
1999-06-05_trinidad_and_tobago_grenada,1999-06-05,Trinidad and Tobago,Grenada,7,0,0,CFU Caribbean Cup,friendly,Trinidad and Tobago
1999-06-05_uganda_liberia,1999-06-05,Uganda,Liberia,1,0,0,African Cup of Nations qualification,qualifier,Uganda
1999-06-05_ukraine_andorra,1999-06-05,Ukraine,Andorra,4,0,0,UEFA Euro qualification,tournament,Ukraine
1999-06-06_burkina_faso_senegal,1999-06-06,Burkina Faso,Senegal,2,2,0,African Cup of Nations qualification,qualifier,Burkina Faso
1999-06-06_cameroon_eritrea,1999-06-06,Cameroon,Eritrea,1,0,0,African Cup of Nations qualification,qualifier,Cameroon
1999-06-06_canada_ecuador,1999-06-06,Canada,Ecuador,1,2,0,Friendly,friendly,Canada
1999-06-06_gabon_angola,1999-06-06,Gabon,Angola,3,1,0,African Cup of Nations qualification,qualifier,Gabon
1999-06-06_guatemala_iran,1999-06-06,Guatemala,Iran,2,2,1,Friendly,friendly,Canada
1999-06-06_haiti_saint_kitts_and_nevis,1999-06-06,Haiti,Saint Kitts and Nevis,2,0,1,CFU Caribbean Cup,friendly,Trinidad and Tobago
1999-06-06_israel_austria,1999-06-06,Israel,Austria,5,0,0,UEFA Euro qualification,tournament,Israel
1999-06-06_japan_peru,1999-06-06,Japan,Peru,0,0,0,Kirin Cup,friendly,Japan
1999-06-06_kenya_dr_congo,1999-06-06,Kenya,DR Congo,0,1,0,African Cup of Nations qualification,qualifier,Kenya
1999-06-06_mali_congo,1999-06-06,Mali,Congo,3,1,0,African Cup of Nations qualification,qualifier,Mali
1999-06-06_morocco_guinea,1999-06-06,Morocco,Guinea,1,0,0,African Cup of Nations qualification,qualifier,Morocco
1999-06-06_tunisia_algeria,1999-06-06,Tunisia,Algeria,2,0,0,African Cup of Nations qualification,qualifier,Tunisia
1999-06-06_zambia_madagascar,1999-06-06,Zambia,Madagascar,1,1,0,African Cup of Nations qualification,qualifier,Zambia
1999-06-07_jamaica_grenada,1999-06-07,Jamaica,Grenada,2,1,1,CFU Caribbean Cup,friendly,Trinidad and Tobago
1999-06-07_trinidad_and_tobago_guadeloupe,1999-06-07,Trinidad and Tobago,Guadeloupe,3,2,0,CFU Caribbean Cup,friendly,Trinidad and Tobago
1999-06-08_brazil_netherlands,1999-06-08,Brazil,Netherlands,3,1,0,Friendly,friendly,Brazil
1999-06-08_cuba_saint_kitts_and_nevis,1999-06-08,Cuba,Saint Kitts and Nevis,2,0,1,CFU Caribbean Cup,friendly,Trinidad and Tobago
1999-06-08_serbia_malta,1999-06-08,Serbia,Malta,4,1,1,UEFA Euro qualification,tournament,Greece
1999-06-09_albania_slovenia,1999-06-09,Albania,Slovenia,0,1,0,UEFA Euro qualification,tournament,Albania
1999-06-09_andorra_france,1999-06-09,Andorra,France,0,1,1,UEFA Euro qualification,tournament,Spain
1999-06-09_armenia_ukraine,1999-06-09,Armenia,Ukraine,0,0,0,UEFA Euro qualification,tournament,Armenia
1999-06-09_bulgaria_england,1999-06-09,Bulgaria,England,1,1,0,UEFA Euro qualification,tournament,Bulgaria
1999-06-09_czech_republic_scotland,1999-06-09,Czech Republic,Scotland,3,2,0,UEFA Euro qualification,tournament,Czech Republic
1999-06-09_estonia_lithuania,1999-06-09,Estonia,Lithuania,1,2,0,UEFA Euro qualification,tournament,Estonia
1999-06-09_faroe_islands_bosnia_and_herzegovina,1999-06-09,Faroe Islands,Bosnia and Herzegovina,2,2,0,UEFA Euro qualification,tournament,Faroe Islands
1999-06-09_greece_latvia,1999-06-09,Greece,Latvia,1,2,0,UEFA Euro qualification,tournament,Greece
1999-06-09_hungary_slovakia,1999-06-09,Hungary,Slovakia,0,1,0,UEFA Euro qualification,tournament,Hungary
1999-06-09_republic_of_ireland_north_macedonia,1999-06-09,Republic of Ireland,North Macedonia,1,0,0,UEFA Euro qualification,tournament,Republic of Ireland
1999-06-09_luxembourg_poland,1999-06-09,Luxembourg,Poland,2,3,0,UEFA Euro qualification,tournament,Luxembourg
1999-06-09_mexico_argentina,1999-06-09,Mexico,Argentina,2,2,1,Friendly,friendly,United States
1999-06-09_moldova_finland,1999-06-09,Moldova,Finland,0,0,0,UEFA Euro qualification,tournament,Moldova
1999-06-09_portugal_liechtenstein,1999-06-09,Portugal,Liechtenstein,8,0,0,UEFA Euro qualification,tournament,Portugal
1999-06-09_romania_azerbaijan,1999-06-09,Romania,Azerbaijan,4,0,0,UEFA Euro qualification,tournament,Romania
1999-06-09_russia_iceland,1999-06-09,Russia,Iceland,1,0,0,UEFA Euro qualification,tournament,Russia
1999-06-09_switzerland_italy,1999-06-09,Switzerland,Italy,0,0,0,UEFA Euro qualification,tournament,Switzerland
1999-06-09_wales_denmark,1999-06-09,Wales,Denmark,0,2,1,UEFA Euro qualification,tournament,England
1999-06-10_cuba_jamaica,1999-06-10,Cuba,Jamaica,2,0,1,CFU Caribbean Cup,friendly,Trinidad and Tobago
1999-06-10_guam_micronesia,1999-06-10,Guam,Micronesia,4,1,0,Friendly,friendly,Guam
1999-06-11_trinidad_and_tobago_haiti,1999-06-11,Trinidad and Tobago,Haiti,6,1,0,CFU Caribbean Cup,friendly,Trinidad and Tobago
1999-06-12_south_korea_mexico,1999-06-12,South Korea,Mexico,1,1,0,Korea Cup,friendly,South Korea
1999-06-13_croatia_egypt,1999-06-13,Croatia,Egypt,2,2,1,Korea Cup,friendly,South Korea
1999-06-13_kenya_zanzibar,1999-06-13,Kenya,Zanzibar,0,1,0,Friendly,friendly,Kenya
1999-06-13_trinidad_and_tobago_cuba,1999-06-13,Trinidad and Tobago,Cuba,2,1,0,CFU Caribbean Cup,friendly,Trinidad and Tobago
1999-06-13_united_states_argentina,1999-06-13,United States,Argentina,1,0,0,Friendly,friendly,United States
1999-06-15_venezuela_ecuador,1999-06-15,Venezuela,Ecuador,3,2,0,Friendly,friendly,Venezuela
1999-06-16_croatia_mexico,1999-06-16,Croatia,Mexico,2,1,1,Korea Cup,friendly,South Korea
1999-06-16_south_korea_egypt,1999-06-16,South Korea,Egypt,0,0,0,Korea Cup,friendly,South Korea
1999-06-16_south_africa_zimbabwe,1999-06-16,South Africa,Zimbabwe,0,1,0,Friendly,friendly,South Africa
1999-06-16_thailand_new_zealand,1999-06-16,Thailand,New Zealand,2,2,0,Four Nations' Cup,friendly,Thailand
1999-06-17_colombia_peru,1999-06-17,Colombia,Peru,3,3,0,Friendly,friendly,Colombia
1999-06-17_paraguay_uruguay,1999-06-17,Paraguay,Uruguay,2,3,0,Friendly,friendly,Paraguay
1999-06-18_egypt_mexico,1999-06-18,Egypt,Mexico,0,2,1,Korea Cup,friendly,South Korea
1999-06-18_saudi_arabia_jordan,1999-06-18,Saudi Arabia,Jordan,2,1,0,Friendly,friendly,Saudi Arabia
1999-06-19_eritrea_mozambique,1999-06-19,Eritrea,Mozambique,1,0,0,African Cup of Nations qualification,qualifier,Eritrea
1999-06-19_south_korea_croatia,1999-06-19,South Korea,Croatia,1,1,0,Korea Cup,friendly,South Korea
1999-06-19_new_zealand_poland,1999-06-19,New Zealand,Poland,0,0,1,Four Nations' Cup,friendly,Thailand
1999-06-19_senegal_burundi,1999-06-19,Senegal,Burundi,1,0,0,African Cup of Nations qualification,qualifier,Senegal
1999-06-20_algeria_uganda,1999-06-20,Algeria,Uganda,2,0,0,African Cup of Nations qualification,qualifier,Algeria
1999-06-20_angola_south_africa,1999-06-20,Angola,South Africa,2,2,0,African Cup of Nations qualification,qualifier,Angola
1999-06-20_chile_bolivia,1999-06-20,Chile,Bolivia,1,0,0,Friendly,friendly,Chile
1999-06-20_congo_namibia,1999-06-20,Congo,Namibia,3,0,0,African Cup of Nations qualification,qualifier,Congo
1999-06-20_dr_congo_zambia,1999-06-20,DR Congo,Zambia,0,1,0,African Cup of Nations qualification,qualifier,DR Congo
1999-06-20_guinea_togo,1999-06-20,Guinea,Togo,2,1,0,African Cup of Nations qualification,qualifier,Guinea
1999-06-20_ivory_coast_mali,1999-06-20,Ivory Coast,Mali,0,0,0,African Cup of Nations qualification,qualifier,Ivory Coast
1999-06-20_liberia_tunisia,1999-06-20,Liberia,Tunisia,2,0,0,African Cup of Nations qualification,qualifier,Liberia
1999-06-20_madagascar_kenya,1999-06-20,Madagascar,Kenya,1,1,0,African Cup of Nations qualification,qualifier,Madagascar
1999-06-20_mauritius_gabon,1999-06-20,Mauritius,Gabon,2,2,1,African Cup of Nations qualification,qualifier,Réunion
1999-06-20_venezuela_peru,1999-06-20,Venezuela,Peru,3,0,0,Friendly,friendly,Venezuela
1999-06-22_oman_new_zealand,1999-06-22,Oman,New Zealand,1,0,0,Friendly,friendly,Oman
1999-06-22_saudi_arabia_jordan,1999-06-22,Saudi Arabia,Jordan,2,0,0,Friendly,friendly,Saudi Arabia
1999-06-22_uganda_zambia,1999-06-22,Uganda,Zambia,0,1,0,Friendly,friendly,Uganda
1999-06-23_peru_venezuela,1999-06-23,Peru,Venezuela,3,0,0,Friendly,friendly,Peru
1999-06-24_oman_new_zealand,1999-06-24,Oman,New Zealand,2,2,0,Friendly,friendly,Oman
1999-06-24_paraguay_colombia,1999-06-24,Paraguay,Colombia,2,1,0,Friendly,friendly,Paraguay
1999-06-26_argentina_lithuania,1999-06-26,Argentina,Lithuania,0,0,0,Friendly,friendly,Argentina
1999-06-26_brazil_latvia,1999-06-26,Brazil,Latvia,3,0,0,Friendly,friendly,Brazil
1999-06-27_jersey_land_islands,1999-06-27,Jersey,Åland Islands,1,0,1,Island Games,friendly,Sweden
1999-06-27_gotland_hitra,1999-06-27,Gotland,Hitra,12,1,0,Island Games,friendly,Sweden
1999-06-27_isle_of_man_shetland,1999-06-27,Isle of Man,Shetland,2,1,1,Island Games,friendly,Sweden
1999-06-27_isle_of_wight_fr_ya,1999-06-27,Isle of Wight,Frøya,6,2,1,Island Games,friendly,Sweden
1999-06-27_greenland_saare_county,1999-06-27,Greenland,Saare County,4,1,1,Island Games,friendly,Sweden
1999-06-27_ynys_m_n_rhodes,1999-06-27,Ynys Môn,Rhodes,1,1,1,Island Games,friendly,Sweden
1999-06-28_jordan_iraq,1999-06-28,Jordan,Iraq,0,1,0,Friendly,friendly,Jordan
1999-06-28_land_islands_gibraltar,1999-06-28,Åland Islands,Gibraltar,2,1,1,Island Games,friendly,Sweden
1999-06-28_gotland_shetland,1999-06-28,Gotland,Shetland,3,1,0,Island Games,friendly,Sweden
1999-06-28_hitra_isle_of_man,1999-06-28,Hitra,Isle of Man,0,13,1,Island Games,friendly,Sweden
1999-06-28_fr_ya_greenland,1999-06-28,Frøya,Greenland,1,3,1,Island Games,friendly,Sweden
1999-06-28_saare_county_isle_of_wight,1999-06-28,Saare County,Isle of Wight,1,6,1,Island Games,friendly,Sweden
1999-06-28_rhodes_guernsey,1999-06-28,Rhodes,Guernsey,0,0,1,Island Games,friendly,Sweden
1999-06-29_paraguay_bolivia,1999-06-29,Paraguay,Bolivia,0,0,0,Copa América,tournament,Paraguay
1999-06-29_peru_japan,1999-06-29,Peru,Japan,3,2,1,Copa América,tournament,Paraguay
1999-06-29_singapore_new_zealand,1999-06-29,Singapore,New Zealand,0,1,0,Friendly,friendly,Singapore
1999-06-29_zimbabwe_egypt,1999-06-29,Zimbabwe,Egypt,1,1,0,Friendly,friendly,Zimbabwe
1999-06-29_gibraltar_jersey,1999-06-29,Gibraltar,Jersey,1,5,1,Island Games,friendly,Sweden
1999-06-29_gotland_isle_of_man,1999-06-29,Gotland,Isle of Man,4,4,0,Island Games,friendly,Sweden
1999-06-29_shetland_hitra,1999-06-29,Shetland,Hitra,4,1,1,Island Games,friendly,Sweden
1999-06-29_isle_of_wight_greenland,1999-06-29,Isle of Wight,Greenland,7,2,1,Island Games,friendly,Sweden
1999-06-29_saare_county_fr_ya,1999-06-29,Saare County,Frøya,1,4,1,Island Games,friendly,Sweden
1999-06-29_guernsey_ynys_m_n,1999-06-29,Guernsey,Ynys Môn,1,1,1,Island Games,friendly,Sweden
1999-06-30_brazil_venezuela,1999-06-30,Brazil,Venezuela,7,0,1,Copa América,tournament,Paraguay
1999-06-30_chile_mexico,1999-06-30,Chile,Mexico,0,1,1,Copa América,tournament,Paraguay
1999-06-30_jordan_iraq,1999-06-30,Jordan,Iraq,1,1,0,Friendly,friendly,Jordan
1999-07-01_argentina_ecuador,1999-07-01,Argentina,Ecuador,3,1,1,Copa América,tournament,Paraguay
1999-07-01_malaysia_new_zealand,1999-07-01,Malaysia,New Zealand,2,1,0,Friendly,friendly,Malaysia
1999-07-01_uruguay_colombia,1999-07-01,Uruguay,Colombia,0,1,1,Copa América,tournament,Paraguay
1999-07-01_hitra_saare_county,1999-07-01,Hitra,Saare County,2,1,1,Island Games,friendly,Sweden
1999-07-01_guernsey_fr_ya,1999-07-01,Guernsey,Frøya,4,2,1,Island Games,friendly,Sweden
1999-07-01_shetland_gibraltar,1999-07-01,Shetland,Gibraltar,3,2,1,Island Games,friendly,Sweden
1999-07-01_greenland_rhodes,1999-07-01,Greenland,Rhodes,0,2,1,Island Games,friendly,Sweden
1999-07-01_gotland_land_islands,1999-07-01,Gotland,Åland Islands,1,4,0,Island Games,friendly,Sweden
1999-07-01_gotland_greenland,1999-07-01,Gotland,Greenland,7,2,0,Island Games,friendly,Sweden
1999-07-01_isle_of_wight_ynys_m_n,1999-07-01,Isle of Wight,Ynys Môn,1,3,1,Island Games,friendly,Sweden
1999-07-01_isle_of_man_jersey,1999-07-01,Isle of Man,Jersey,1,0,1,Island Games,friendly,Sweden
1999-07-02_lithuania_indonesia,1999-07-02,Lithuania,Indonesia,2,2,1,Friendly,friendly,Estonia
1999-07-02_paraguay_japan,1999-07-02,Paraguay,Japan,4,0,0,Copa América,tournament,Paraguay
1999-07-02_peru_bolivia,1999-07-02,Peru,Bolivia,1,0,1,Copa América,tournament,Paraguay
1999-07-02_gibraltar_fr_ya,1999-07-02,Gibraltar,Frøya,5,1,1,Island Games,friendly,Sweden
1999-07-02_guernsey_shetland,1999-07-02,Guernsey,Shetland,6,5,1,Island Games,friendly,Sweden
1999-07-02_rhodes_land_islands,1999-07-02,Rhodes,Åland Islands,3,2,1,Island Games,friendly,Sweden
1999-07-02_isle_of_wight_jersey,1999-07-02,Isle of Wight,Jersey,2,0,1,Island Games,friendly,Sweden
1999-07-02_ynys_m_n_isle_of_man,1999-07-02,Ynys Môn,Isle of Man,1,0,1,Island Games,friendly,Sweden
1999-07-03_brazil_mexico,1999-07-03,Brazil,Mexico,2,1,1,Copa América,tournament,Paraguay
1999-07-03_chile_venezuela,1999-07-03,Chile,Venezuela,3,0,1,Copa América,tournament,Paraguay
1999-07-03_malaysia_new_zealand,1999-07-03,Malaysia,New Zealand,1,5,0,Friendly,friendly,Malaysia
1999-07-04_argentina_colombia,1999-07-04,Argentina,Colombia,0,3,1,Copa América,tournament,Paraguay
1999-07-04_lesotho_angola,1999-07-04,Lesotho,Angola,0,1,0,COSAFA Cup,friendly,Lesotho
1999-07-04_uruguay_ecuador,1999-07-04,Uruguay,Ecuador,2,1,1,Copa América,tournament,Paraguay
1999-07-05_bolivia_japan,1999-07-05,Bolivia,Japan,1,1,1,Copa América,tournament,Paraguay
1999-07-05_paraguay_peru,1999-07-05,Paraguay,Peru,1,0,0,Copa América,tournament,Paraguay
1999-07-06_brazil_chile,1999-07-06,Brazil,Chile,1,0,1,Copa América,tournament,Paraguay
1999-07-06_malawi_uganda,1999-07-06,Malawi,Uganda,0,2,0,Friendly,friendly,Malawi
1999-07-06_mexico_venezuela,1999-07-06,Mexico,Venezuela,3,1,1,Copa América,tournament,Paraguay
1999-07-07_colombia_ecuador,1999-07-07,Colombia,Ecuador,2,1,1,Copa América,tournament,Paraguay
1999-07-07_uruguay_argentina,1999-07-07,Uruguay,Argentina,0,2,1,Copa América,tournament,Paraguay
1999-07-09_canada_saudi_arabia,1999-07-09,Canada,Saudi Arabia,0,2,1,Friendly,friendly,United States
1999-07-10_egypt_new_zealand,1999-07-10,Egypt,New Zealand,1,1,1,Friendly,friendly,Mexico
1999-07-10_mexico_peru,1999-07-10,Mexico,Peru,3,3,1,Copa América,tournament,Paraguay
1999-07-10_paraguay_uruguay,1999-07-10,Paraguay,Uruguay,1,1,0,Copa América,tournament,Paraguay
1999-07-11_brazil_argentina,1999-07-11,Brazil,Argentina,2,1,1,Copa América,tournament,Paraguay
1999-07-11_chile_colombia,1999-07-11,Chile,Colombia,3,2,1,Copa América,tournament,Paraguay
1999-07-11_uzbekistan_malaysia,1999-07-11,Uzbekistan,Malaysia,3,0,0,Friendly,friendly,Uzbekistan
1999-07-12_micronesia_northern_mariana_islands,1999-07-12,Micronesia,Northern Mariana Islands,7,0,0,Friendly,friendly,Micronesia
1999-07-13_jamaica_saudi_arabia,1999-07-13,Jamaica,Saudi Arabia,2,1,1,Friendly,friendly,United States
1999-07-13_uruguay_chile,1999-07-13,Uruguay,Chile,1,1,1,Copa América,tournament,Paraguay
1999-07-14_mexico_brazil,1999-07-14,Mexico,Brazil,0,2,1,Copa América,tournament,Paraguay
1999-07-15_egypt_new_zealand,1999-07-15,Egypt,New Zealand,1,0,1,Friendly,friendly,Mexico
1999-07-15_jamaica_saudi_arabia,1999-07-15,Jamaica,Saudi Arabia,0,4,1,Friendly,friendly,United States
1999-07-16_jordan_syria,1999-07-16,Jordan,Syria,1,0,0,Friendly,friendly,Jordan
1999-07-17_chile_mexico,1999-07-17,Chile,Mexico,1,2,1,Copa América,tournament,Paraguay
